Time		P_ID	A_ID	Operation	Seat No		Tour No
16:05:53	 5		 0			R		   8		   1
16:05:53	 2		 10			C		   15		   3
16:05:53	 20		 7			C		   1		   3
16:05:53	 9		 5			R		   25		   3
16:05:53	 8		 0			V		   19		   2
16:05:53	 15		 0			B		   14		   1
16:05:53	 2		 0			R		   25		   1
16:05:53	 14		 0			B		   1		   2
16:05:53	 11		 0			B		   13		   3
16:05:53	 18		 0			V		   4		   2
16:05:53	 12		 0			R		   3		   2
16:05:53	 10		 0			V		   20		   3
16:05:53	 6		 0			R		   30		   3
16:05:53	 15		 2			R		   20		   1
16:05:53	 13		 0			C		   23		   3
16:05:53	 3		 1			C		   22		   1
16:05:53	 18		 10			C		   11		   3
16:05:53	 7		 6			R		   1		   3
16:05:53	 5		 0			B		   23		   1
16:05:53	 4		 0			V		   2		   2
16:05:53	 7		 8			C		   30		   1
16:05:53	 10		 7			R		   6		   3
16:05:53	 1		 0			C		   4		   1
16:05:53	 14		 5			C		   18		   3
16:05:53	 1		 3			V		   8		   2
16:05:53	 11		 0			B		   11		   1
16:05:53	 15		 0			R		   29		   2
16:05:53	 6		 4			C		   30		   3
16:05:53	 10		 0			R		   12		   2
16:05:53	 14		 0			R		   10		   1
16:05:53	 2		 0			B		   24		   3
16:05:53	 16		 0			B		   15		   3
16:05:53	 10		 1			V		   20		   3
16:05:53	 20		 0			B		   11		   3
16:05:53	 14		 2			C		   27		   2
16:05:53	 9		 0			B		   12		   3
16:05:53	 10		 6			C		   20		   3
16:05:53	 12		 8			C		   9		   3
16:05:53	 16		 7			C		   3		   1
16:05:53	 19		 10			R		   18		   3
16:05:53	 15		 0			B		   6		   1
16:05:53	 13		 0			B		   9		   2
16:05:53	 11		 0			R		   30		   3
16:05:53	 2		 9			C		   25		   1
16:05:53	 10		 0			B		   12		   2
16:05:53	 16		 4			C		   15		   3
16:05:53	 20		 5			C		   27		   3
16:05:53	 20		 1			C		   6		   2
16:05:53	 3		 0			B		   27		   2
16:05:53	 2		 0			R		   15		   2
16:05:53	 19		 2			C		   19		   1
16:05:53	 17		 0			B		   9		   3
16:05:53	 5		 0			C		   8		   1
16:05:53	 20		 3			C		   23		   2
16:05:53	 4		 0			B		   22		   1
16:05:53	 20		 0			B		   15		   1
16:05:53	 13		 7			C		   16		   1
16:05:53	 14		 10			C		   22		   2
16:05:53	 15		 0			R		   30		   1
16:05:53	 18		 0			B		   25		   1
16:05:53	 13		 0			R		   3		   1
16:05:53	 16		 6			C		   17		   3
16:05:53	 20		 5			C		   11		   3
16:05:53	 8		 0			B		   19		   1
16:05:53	 5		 0			R		   23		   3
16:05:53	 2		 4			C		   16		   3
16:05:53	 10		 0			R		   21		   3
16:05:53	 1		 3			V		   23		   2
16:05:53	 2		 0			V		   21		   2
16:05:53	 6		 0			R		   22		   2
16:05:53	 4		 0			C		   2		   2
16:05:53	 17		 0			C		   7		   1
16:05:53	 17		 9			R		   17		   3
16:05:53	 20		 0			B		   10		   3
16:05:53	 2		 1			R		   11		   3
16:05:53	 7		 0			R		   6		   2
16:05:53	 15		 6			C		   14		   1
16:05:53	 11		 0			V		   30		   3
16:05:53	 4		 10			C		   3		   3
16:05:53	 15		 3			V		   29		   2
16:05:53	 14		 0			C		   25		   2
16:05:53	 16		 0			C		   7		   2
16:05:53	 4		 0			R		   27		   3
16:05:53	 18		 0			B		   20		   3
16:05:53	 18		 1			R		   7		   1
16:05:53	 17		 7			C		   27		   1
16:05:53	 6		 0			B		   16		   3
16:05:53	 11		 9			C		   4		   3
16:05:53	 9		 0			B		   14		   1
16:05:53	 19		 0			B		   23		   2
16:05:53	 7		 6			C		   1		   3
16:05:53	 13		 0			V		   9		   2
16:05:53	 7		 0			R		   2		   2
16:05:53	 6		 5			R		   15		   3
16:05:53	 18		 8			V		   20		   3
16:05:53	 5		 0			B		   16		   1
16:05:53	 17		 10			R		   8		   1
16:05:53	 12		 3			C		   13		   1
16:05:53	 3		 0			B		   25		   2
16:05:53	 12		 0			R		   7		   2
16:05:53	 15		 1			C		   30		   1
16:05:53	 2		 0			B		   27		   1
16:05:53	 1		 0			B		   4		   3
16:05:53	 13		 7			V		   9		   2
16:05:53	 6		 0			V		   15		   3
16:05:53	 19		 0			B		   4		   1
16:05:53	 10		 6			C		   12		   2
16:05:53	 7		 4			C		   6		   2
16:05:53	 16		 2			R		   13		   1
16:05:53	 10		 3			C		   6		   3
16:05:53	 4		 0			B		   30		   1
16:05:53	 15		 0			R		   1		   3
16:05:53	 5		 10			C		   23		   1
16:05:53	 13		 0			R		   17		   2
16:05:53	 9		 7			C		   12		   3
16:05:53	 18		 0			B		   12		   2
16:05:53	 9		 0			V		   24		   2
16:05:53	 16		 8			C		   13		   1
16:05:53	 4		 4			C		   22		   1
16:05:53	 5		 5			C		   23		   3
16:05:53	 13		 2			C		   12		   1
16:05:53	 2		 0			B		   6		   3
16:05:53	 4		 1			C		   30		   1
16:05:53	 7		 3			C		   2		   2
16:05:53	 15		 6			C		   11		   2
16:05:53	 17		 0			V		   16		   2
16:05:53	 9		 10			C		   26		   3
16:05:53	 9		 7			C		   25		   3
16:05:53	 7		 0			B		   23		   1
16:05:53	 5		 0			R		   13		   1
16:05:53	 14		 9			R		   22		   1
16:05:53	 2		 4			C		   28		   3
16:05:53	 10		 5			C		   21		   3
16:05:53	 1		 0			R		   30		   1
16:05:53	 10		 0			B		   2		   2
16:05:53	 2		 0			C		   11		   3
16:05:53	 20		 3			C		   28		   2
16:05:53	 20		 2			C		   10		   3
16:05:53	 20		 0			B		   3		   3
16:05:53	 3		 0			V		   22		   3
16:05:53	 14		 7			C		   1		   2
16:05:53	 6		 0			C		   16		   3
16:05:53	 15		 0			V		   29		   2
16:05:53	 8		 0			C		   19		   2
16:05:53	 15		 9			C		   20		   1
16:05:53	 17		 1			C		   8		   1
16:05:53	 6		 6			C		   15		   3
16:05:53	 1		 0			R		   21		   3
16:05:53	 3		 5			C		   9		   1
16:05:53	 14		 0			B		   10		   3
16:05:53	 11		 4			C		   11		   1
16:05:53	 10		 3			C		   28		   1
16:05:53	 12		 0			V		   3		   2
16:05:53	 11		 0			R		   12		   3
16:05:53	 5		 0			B		   1		   2
16:05:53	 4		 0			B		   12		   1
16:05:53	 7		 0			R		   16		   3
16:05:53	 15		 0			B		   6		   2
16:05:53	 20		 0			B		   19		   2
16:05:53	 8		 0			R		   11		   2
16:05:53	 13		 9			C		   5		   3
16:05:53	 13		 1			C		   9		   2
16:05:53	 3		 0			R		   11		   3
16:05:53	 6		 6			C		   22		   2
16:05:53	 12		 5			C		   7		   2
16:05:53	 17		 0			R		   23		   3
16:05:53	 16		 0			R		   11		   1
16:05:53	 14		 0			B		   28		   3
16:05:53	 18		 4			C		   7		   1
16:05:53	 3		 3			C		   13		   2
16:05:53	 11		 0			B		   28		   1
16:05:53	 1		 8			V		   21		   3
16:05:53	 1		 0			V		   4		   3
16:05:53	 6		 2			C		   2		   1
16:05:53	 20		 0			B		   9		   2
16:05:53	 10		 1			C		   29		   3
16:05:53	 15		 9			C		   6		   2
16:05:53	 17		 10			C		   9		   3
16:05:53	 10		 5			C		   2		   2
16:05:53	 3		 0			B		   22		   2
16:05:53	 17		 0			V		   17		   3
16:05:53	 14		 0			V		   30		   2
16:05:53	 6		 0			B		   13		   2
16:05:53	 18		 4			C		   20		   3
16:05:53	 9		 0			B		   28		   2
16:05:53	 1		 8			C		   21		   3
16:05:53	 1		 0			R		   8		   1
16:05:53	 19		 0			B		   2		   1
16:05:53	 2		 2			C		   6		   3
16:05:53	 18		 1			C		   17		   1
16:05:53	 5		 0			B		   6		   2
16:05:53	 12		 0			R		   15		   3
16:05:53	 11		 9			C		   28		   1
16:05:53	 14		 7			C		   30		   2
16:05:53	 14		 0			C		   22		   1
16:05:53	 9		 0			B		   7		   1
16:05:53	 20		 4			C		   15		   1
16:05:53	 20		 0			R		   21		   3
16:05:53	 15		 0			B		   29		   3
16:05:53	 6		 0			R		   25		   3
16:05:53	 6		 3			R		   6		   3
16:05:53	 1		 0			B		   9		   3
16:05:53	 18		 0			R		   17		   1
16:05:53	 16		 0			B		   9		   1
16:05:53	 19		 6			C		   23		   2
16:05:53	 3		 5			C		   11		   3
16:05:53	 8		 0			B		   26		   3
16:05:53	 5		 10			C		   16		   1
16:05:53	 19		 0			B		   22		   1
16:05:53	 19		 7			C		   24		   1
16:05:53	 11		 0			B		   30		   3
16:05:53	 9		 2			C		   1		   1
16:05:53	 14		 0			B		   15		   1
16:05:53	 19		 8			C		   18		   3
16:05:53	 18		 4			C		   4		   2
16:05:53	 9		 9			C		   14		   1
16:05:53	 5		 0			V		   13		   1
16:05:53	 9		 0			V		   7		   1
16:05:53	 7		 0			R		   7		   2
16:05:53	 17		 1			C		   16		   2
16:05:53	 15		 3			C		   5		   2
16:05:53	 3		 0			R		   5		   3
16:05:53	 16		 6			C		   9		   1
16:05:53	 13		 0			B		   30		   2
16:05:53	 8		 0			C		   19		   1
16:05:53	 6		 0			B		   16		   1
16:05:53	 20		 10			C		   9		   2
16:05:53	 10		 0			R		   24		   1
16:05:53	 19		 0			R		   11		   3
16:05:53	 11		 7			R		   23		   2
16:05:53	 11		 0			V		   23		   2
16:05:53	 17		 0			V		   23		   3
16:05:53	 18		 0			R		   14		   1
16:05:53	 19		 9			C		   14		   2
16:05:53	 8		 4			V		   11		   2
16:05:53	 16		 8			C		   26		   2
16:05:53	 9		 5			C		   28		   2
16:05:53	 2		 0			B		   16		   2
16:05:53	 8		 3			C		   26		   1
16:05:53	 17		 1			C		   23		   3
16:05:53	 9		 0			B		   28		   1
16:05:53	 3		 2			C		   22		   2
16:05:53	 14		 0			B		   9		   2
16:05:53	 7		 10			C		   23		   1
16:05:53	 1		 0			B		   1		   1
16:05:53	 14		 7			R		   4		   2
16:05:53	 16		 0			R		   14		   2
16:05:53	 19		 8			C		   11		   3
16:05:53	 5		 4			R		   19		   1
16:05:53	 3		 0			R		   26		   1
16:05:53	 19		 0			R		   23		   3
16:05:53	 5		 0			B		   28		   2
16:05:53	 10		 3			R		   5		   2
16:05:53	 12		 0			B		   22		   2
16:05:53	 6		 2			C		   6		   3
16:05:53	 20		 7			C		   20		   2
16:05:53	 8		 0			B		   20		   3
16:05:53	 14		 0			B		   4		   2
16:05:53	 13		 0			V		   3		   1
16:05:53	 11		 8			R		   20		   1
16:05:53	 14		 5			R		   2		   2
16:05:53	 1		 9			C		   8		   1
16:05:53	 1		 4			R		   23		   1
16:05:53	 2		 6			C		   24		   3
16:05:53	 6		 0			V		   13		   2
16:05:53	 10		 10			R		   18		   3
16:05:53	 19		 0			B		   6		   3
16:05:53	 4		 0			B		   27		   3
16:05:53	 9		 2			C		   28		   1
16:05:53	 2		 7			C		   27		   1
16:05:53	 7		 1			C		   16		   3
16:05:53	 3		 3			C		   27		   2
16:05:53	 8		 0			C		   26		   3
16:05:53	 12		 8			C		   22		   2
16:05:53	 14		 0			V		   5		   1
16:05:53	 10		 0			B		   5		   2
16:05:53	 3		 5			C		   5		   3
16:05:53	 15		 0			C		   29		   3
16:05:53	 5		 0			B		   20		   2
16:05:53	 5		 6			V		   6		   2
16:05:53	 5		 10			C		   28		   2
16:05:53	 14		 4			C		   15		   1
16:05:53	 4		 0			B		   9		   1
16:05:53	 6		 2			C		   16		   1
16:05:53	 1		 0			V		   30		   1
16:05:53	 2		 7			C		   16		   2
16:05:53	 19		 1			C		   23		   3
16:05:53	 2		 0			B		   27		   2
16:05:53	 5		 3			C		   13		   1
16:05:53	 17		 0			B		   26		   3
16:05:53	 7		 0			R		   26		   2
16:05:53	 14		 8			R		   24		   3
16:05:53	 14		 0			C		   10		   3
16:05:53	 10		 0			R		   29		   3
16:05:53	 19		 0			R		   28		   1
16:05:53	 8		 0			B		   8		   1
16:05:53	 15		 6			C		   1		   3
16:05:53	 5		 0			C		   19		   1
16:05:53	 7		 10			C		   7		   2
16:05:53	 9		 0			R		   15		   1
16:05:53	 15		 0			V		   18		   1
16:05:53	 14		 9			C		   2		   2
16:05:53	 14		 1			C		   10		   1
16:05:53	 17		 7			R		   13		   1
16:05:53	 3		 0			R		   28		   2
16:05:53	 1		 8			C		   9		   3
16:05:53	 11		 5			C		   19		   3
16:05:53	 7		 0			R		   23		   3
16:05:53	 1		 2			C		   21		   1
16:05:53	 6		 0			B		   27		   1
16:05:53	 17		 0			R		   7		   2
16:05:53	 10		 4			R		   5		   3
16:05:53	 20		 0			C		   21		   3
16:05:53	 1		 0			B		   16		   2
16:05:53	 10		 0			V		   24		   1
16:05:53	 18		 10			C		   14		   1
16:05:53	 6		 3			V		   13		   2
16:05:53	 3		 1			V		   26		   1
16:05:53	 13		 0			B		   22		   2
16:05:53	 1		 8			C		   8		   2
16:05:53	 5		 5			C		   6		   2
16:05:53	 9		 0			B		   11		   3
16:05:53	 16		 0			V		   11		   1
16:05:53	 6		 7			C		   13		   2
16:05:53	 2		 0			B		   16		   1
16:05:53	 14		 6			V		   9		   2
16:05:53	 7		 0			B		   2		   2
16:05:53	 15		 0			B		   21		   3
16:05:53	 1		 4			C		   23		   1
16:05:53	 17		 0			B		   1		   3
16:05:53	 3		 0			B		   19		   1
16:05:53	 18		 0			R		   14		   1
16:05:53	 4		 10			C		   12		   1
16:05:53	 15		 3			C		   29		   2
16:05:53	 4		 0			B		   8		   2
16:05:53	 5		 8			C		   7		   3
16:05:53	 12		 0			B		   6		   2
16:05:53	 9		 5			C		   7		   1
16:05:53	 10		 0			C		   24		   1
16:05:53	 14		 2			R		   10		   1
16:05:53	 14		 0			V		   28		   3
16:05:53	 2		 7			C		   15		   2
16:05:53	 14		 1			R		   13		   2
16:05:53	 8		 0			B		   16		   3
16:05:53	 18		 6			C		   12		   2
16:05:53	 15		 9			C		   21		   3
16:05:53	 1		 0			B		   23		   1
16:05:53	 3		 0			C		   28		   2
16:05:53	 15		 0			R		   12		   1
16:05:53	 20		 4			R		   29		   2
16:05:53	 7		 0			V		   23		   3
16:05:53	 4		 8			R		   7		   1
16:05:53	 5		 0			R		   24		   1
16:05:53	 14		 5			C		   28		   3
16:05:53	 16		 0			B		   15		   2
16:05:53	 8		 7			R		   7		   3
16:05:53	 14		 1			C		   24		   3
16:05:53	 11		 10			R		   12		   2
16:05:53	 2		 0			R		   21		   3
16:05:53	 1		 3			C		   23		   1
16:05:53	 2		 9			C		   16		   1
16:05:53	 1		 0			B		   30		   1
16:05:53	 12		 2			C		   6		   2
16:05:53	 20		 0			C		   3		   3
16:05:53	 6		 4			C		   27		   1
16:05:53	 3		 0			R		   28		   2
16:05:53	 16		 8			C		   14		   2
16:05:53	 7		 0			B		   9		   3
16:05:53	 4		 0			C		   18		   2
16:05:53	 11		 0			C		   30		   3
16:05:53	 19		 5			V		   28		   1
16:05:53	 9		 7			C		   15		   1
16:05:53	 20		 6			R		   23		   1
16:05:53	 1		 10			V		   18		   2
16:05:53	 8		 0			B		   28		   3
16:05:53	 1		 3			V		   30		   3
16:05:53	 12		 0			B		   3		   2
16:05:53	 9		 0			R		   19		   3
16:05:53	 1		 0			V		   24		   3
16:05:53	 16		 0			B		   14		   2
16:05:53	 15		 8			C		   12		   1
16:05:53	 3		 4			V		   26		   1
16:05:53	 11		 0			V		   20		   1
16:05:53	 4		 5			C		   9		   1
16:05:53	 14		 0			B		   16		   1
16:05:53	 18		 6			C		   14		   1
16:05:53	 2		 7			C		   21		   2
16:05:53	 4		 0			R		   18		   2
16:05:53	 20		 3			R		   15		   1
16:05:53	 7		 10			C		   9		   3
16:05:53	 18		 0			B		   17		   1
16:05:53	 17		 0			C		   26		   3
16:05:53	 16		 1			C		   14		   2
16:05:53	 2		 0			B		   12		   1
16:05:53	 13		 0			B		   6		   2
16:05:53	 8		 2			C		   16		   3
16:05:53	 5		 4			C		   20		   2
16:05:53	 9		 0			V		   11		   3
16:05:53	 8		 0			V		   28		   3
16:05:53	 1		 0			V		   16		   2
16:05:53	 8		 6			C		   7		   3
16:05:53	 17		 5			C		   14		   3
16:05:53	 3		 7			C		   19		   1
16:05:53	 10		 0			R		   21		   2
16:05:53	 19		 0			B		   9		   3
16:05:53	 14		 9			R		   14		   2
16:05:53	 14		 1			R		   30		   3
16:05:53	 20		 0			V		   15		   1
16:05:53	 4		 0			B		   20		   2
16:05:53	 16		 4			R		   3		   3
16:05:53	 5		 8			R		   14		   1
16:05:53	 16		 2			C		   11		   1
16:05:53	 8		 6			C		   11		   2
16:05:53	 16		 10			R		   14		   3
16:05:53	 5		 0			B		   19		   1
16:05:53	 1		 0			V		   7		   3
16:05:53	 11		 5			V		   20		   1
16:05:53	 14		 0			B		   10		   3
16:05:53	 9		 9			C		   19		   3
16:05:53	 9		 0			C		   11		   3
16:05:53	 7		 1			C		   23		   3
16:05:53	 19		 0			C		   2		   1
16:05:53	 20		 0			C		   29		   2
16:05:53	 18		 0			C		   25		   1
16:05:53	 3		 8			C		   26		   1
16:05:53	 17		 4			C		   7		   2
16:05:53	 8		 0			R		   11		   1
16:05:53	 7		 0			R		   11		   2
16:05:53	 6		 0			C		   25		   3
16:05:53	 11		 6			C		   23		   2
16:05:53	 4		 7			R		   7		   1
16:05:53	 10		 2			C		   29		   3
16:05:53	 16		 3			C		   14		   3
16:05:53	 1		 0			B		   27		   1
16:05:53	 2		 0			R		   19		   3
16:05:53	 13		 9			C		   3		   1
16:05:53	 3		 0			R		   23		   3
16:05:53	 14		 0			V		   10		   1
16:05:53	 4		 10			R		   2		   1
16:05:53	 11		 1			C		   13		   3
16:05:53	 13		 0			R		   11		   3
16:05:53	 10		 0			R		   29		   2
16:05:53	 8		 4			C		   8		   1
16:05:53	 18		 0			R		   7		   3
16:05:53	 7		 5			C		   2		   2
16:05:53	 8		 0			B		   23		   2
16:05:53	 1		 6			R		   24		   3
16:05:53	 19		 0			B		   29		   3
16:05:53	 19		 7			C		   9		   3
16:05:53	 15		 0			B		   14		   3
16:05:53	 15		 2			C		   6		   1
16:05:53	 17		 0			V		   17		   3
16:05:53	 12		 0			R		   7		   2
16:05:53	 3		 0			B		   23		   3
16:05:53	 1		 9			R		   26		   3
16:05:53	 14		 0			B		   16		   3
16:05:53	 14		 8			R		   13		   3
16:05:53	 13		 3			C		   11		   3
16:05:53	 14		 10			C		   10		   3
16:05:53	 16		 0			R		   8		   1
16:05:53	 14		 4			V		   5		   1
16:05:53	 9		 0			R		   2		   2
16:05:53	 17		 5			C		   13		   1
16:05:53	 20		 0			B		   26		   1
16:05:53	 8		 0			R		   25		   1
16:05:53	 11		 0			R		   9		   3
16:05:53	 3		 7			C		   25		   2
16:05:53	 4		 2			C		   20		   2
16:05:53	 15		 0			V		   14		   3
16:05:53	 10		 9			C		   18		   3
16:05:53	 2		 1			R		   11		   3
16:05:53	 14		 8			C		   4		   2
16:05:53	 17		 0			R		   6		   1
16:05:53	 2		 3			C		   27		   2
16:05:53	 16		 6			V		   3		   3
16:05:53	 1		 4			C		   16		   2
16:05:53	 2		 0			B		   21		   1
16:05:53	 5		 0			V		   1		   2
16:05:53	 18		 0			R		   3		   1
16:05:53	 3		 0			R		   10		   3
16:05:53	 8		 7			C		   25		   1
16:05:53	 4		 2			C		   2		   1
16:05:53	 3		 5			V		   28		   2
16:05:53	 19		 0			B		   13		   1
16:05:53	 14		 1			C		   13		   2
16:05:53	 15		 0			R		   25		   2
16:05:53	 4		 0			R		   4		   2
16:05:53	 18		 10			C		   7		   3
16:05:53	 2		 8			C		   11		   3
16:05:53	 17		 0			B		   9		   1
16:05:53	 6		 0			R		   18		   3
16:05:53	 11		 6			C		   9		   3
16:05:53	 8		 0			B		   16		   2
16:05:53	 1		 4			C		   30		   1
16:05:53	 1		 0			V		   26		   3
16:05:53	 4		 3			C		   18		   2
16:05:53	 18		 0			R		   27		   2
16:05:53	 20		 9			C		   26		   1
16:05:53	 20		 0			B		   25		   1
16:05:53	 3		 0			B		   28		   2
16:05:53	 15		 7			C		   18		   1
16:05:53	 11		 5			R		   25		   3
16:05:53	 12		 1			V		   3		   2
16:05:53	 14		 0			R		   11		   3
16:05:53	 19		 8			C		   13		   1
16:05:53	 4		 0			R		   9		   3
16:05:53	 14		 6			C		   16		   3
16:05:53	 8		 0			V		   16		   2
16:05:53	 20		 4			C		   25		   1
16:05:53	 17		 0			B		   18		   1
16:05:53	 11		 2			R		   25		   3
16:05:53	 16		 5			C		   15		   2
16:05:53	 8		 7			C		   23		   2
16:05:53	 17		 10			R		   20		   2
16:05:53	 9		 9			C		   10		   2
16:05:53	 4		 3			C		   9		   3
16:05:53	 6		 0			V		   18		   3
16:05:53	 18		 6			C		   3		   1
16:05:53	 14		 8			C		   5		   1
16:05:53	 9		 1			R		   13		   1
16:05:53	 4		 0			R		   16		   3
16:05:53	 17		 0			B		   2		   1
16:05:53	 19		 5			C		   29		   1
16:05:53	 14		 0			B		   23		   2
16:05:53	 20		 4			C		   15		   1
16:05:53	 10		 0			B		   10		   2
16:05:53	 1		 0			R		   9		   3
16:05:53	 5		 2			C		   19		   1
16:05:53	 20		 0			R		   3		   1
16:05:53	 2		 0			B		   18		   2
16:05:53	 8		 6			C		   20		   3
16:05:53	 11		 0			R		   29		   1
16:05:53	 7		 5			C		   11		   2
16:05:53	 14		 7			C		   23		   2
16:05:53	 5		 0			B		   24		   1
16:05:53	 3		 10			C		   22		   3
16:05:53	 18		 9			C		   27		   2
16:05:53	 14		 0			V		   16		   1
16:05:53	 18		 3			C		   17		   1
16:05:53	 12		 0			B		   7		   2
16:05:53	 20		 8			C		   3		   1
16:05:53	 17		 0			C		   9		   1
16:05:53	 13		 0			R		   25		   1
16:05:53	 2		 0			V		   21		   1
16:05:53	 8		 0			B		   20		   3
16:05:53	 19		 0			R		   23		   2
16:05:53	 17		 5			V		   20		   2
16:05:53	 4		 7			C		   27		   3
16:05:53	 20		 0			B		   13		   2
16:05:53	 1		 0			V		   9		   3
16:05:53	 18		 0			B		   19		   1
16:05:53	 14		 6			C		   30		   3
16:05:53	 20		 4			R		   27		   2
16:05:53	 11		 0			B		   29		   1
16:05:53	 6		 0			B		   22		   3
16:05:53	 7		 0			R		   26		   1
16:05:53	 20		 10			C		   23		   1
16:05:53	 13		 2			R		   11		   2
16:05:53	 14		 8			C		   11		   3
16:05:53	 5		 3			C		   24		   1
16:05:53	 16		 9			C		   3		   3
16:05:53	 4		 0			B		   16		   3
16:05:53	 2		 0			B		   21		   3
16:05:53	 14		 5			C		   13		   3
16:05:53	 5		 0			R		   27		   3
16:05:53	 8		 0			C		   28		   3
16:05:53	 16		 0			R		   9		   1
16:05:53	 15		 0			R		   15		   2
16:05:53	 6		 4			R		   18		   3
16:05:53	 11		 0			R		   7		   3
16:05:53	 3		 0			B		   3		   1
16:05:53	 9		 0			B		   23		   1
16:05:53	 4		 10			C		   8		   2
16:05:53	 11		 7			R		   11		   3
16:05:53	 18		 0			R		   24		   1
16:05:53	 11		 3			C		   20		   1
16:05:53	 3		 2			C		   10		   3
16:05:53	 4		 1			C		   16		   3
16:05:53	 4		 0			C		   7		   1
16:05:53	 12		 6			R		   13		   3
16:05:53	 2		 0			R		   3		   3
